,lat,lon,year,month,temp_month,precip_month,gisacres,fires_target
266,39.660268708826194,-107.03517964339136,2004,5,51.70929687500004,0.0430261499426211,13.69881219,0
267,39.98574420303528,-108.84958784317332,2017,7,78.29796875000005,0.0242484079746063,111.88409654,0
268,39.97060860631509,-108.85586013860144,2017,7,79.21554687500004,0.0241381158558186,77.08190837,0
269,40.71615075618607,-107.74872440083828,2018,8,69.78312500000004,0.0175896152600937,58.27773897,0
270,40.44315358002037,-107.78464023702956,2017,9,61.46471679687504,0.0427029597516171,26.36500093,0
271,40.272425309005634,-108.13483242227376,2010,7,70.40407226562505,0.0161381285356474,39.93226631,0
272,40.48425220966798,-108.39583688250076,2003,7,80.95094726562505,0.0040792013815938,21.49031356,0
273,39.17875703414545,-108.56607101108244,2004,6,72.25856445312505,0.0036627110201021,0.67121362,0
274,40.78207147414574,-108.94865641890344,2001,7,74.67643554687504,0.0153673784815415,892.03469936,1
275,38.250485401025855,-105.37937949734297,2018,3,35.19948242187504,0.0137834772777539,1.33984412,0
276,38.22888149671641,-108.2714386070192,2006,8,66.14533203125004,0.0675621909997891,10.72009122,0
277,40.46889842146626,-108.10822478641671,2009,7,73.25875976562504,0.0198811077343299,13.28414877,0
278,40.2410384566665,-108.21026710406956,2015,8,71.00700195312504,0.0310529422092018,13.94731845,0
279,39.4695454411618,-108.85083414105192,2018,8,73.37609375000005,0.0180953163579397,9.55301403,0
280,39.86155810982135,-109.03781124545576,2009,7,75.75133789062505,0.0063474434347823,83.24911775,0
